timestamp,price
2011-10-09T00:00:00,3.7399228228
2011-10-10T00:00:00,4.1588578613
2011-10-11T00:00:00,3.8261748189
2011-10-12T00:00:00,3.849264487
2011-10-13T00:00:00,3.8138372466
2011-10-14T00:00:00,3.7278634881
2011-10-15T00:00:00,3.8078908346
2011-10-16T00:00:00,3.5496419938
2011-10-17T00:00:00,3.2981042729
2011-10-18T00:00:00,2.5557634907
2011-10-19T00:00:00,3.1476875587
2011-10-20T00:00:00,2.2032513866
2011-10-21T00:00:00,2.1696766535
2011-10-22T00:00:00,2.347178781
2011-10-23T00:00:00,2.764836811
2011-10-24T00:00:00,2.9176524494
2011-10-25T00:00:00,3.0000435752
2011-10-26T00:00:00,2.8281572264
2011-10-27T00:00:00,2.6301824348
2011-10-28T00:00:00,2.7761081979
2011-10-29T00:00:00,2.8936168194
2011-10-30T00:00:00,3.1327343235
2011-10-31T00:00:00,3.3270932574
2011-11-01T00:00:00,3.0526136952
2011-11-02T00:00:00,2.9822116788
2011-11-03T00:00:00,3.088601223
2011-11-04T00:00:00,3.0585792779
2011-11-05T00:00:00,2.8939675971
2011-11-06T00:00:00,2.9027586186
2011-11-07T00:00:00,2.7291188862
2011-11-08T00:00:00,2.77086584
2011-11-09T00:00:00,2.7980463446
2011-11-10T00:00:00,2.7863595028
2011-11-11T00:00:00,2.6442783878
2011-11-12T00:00:00,2.8048156747
2011-11-13T00:00:00,2.7766394856
2011-11-14T00:00:00,2.8303144633
2011-11-15T00:00:00,2.3140886535
2011-11-16T00:00:00,2.5370205935
2011-11-17T00:00:00,2.4431506289
2011-11-18T00:00:00,2.070874875
2011-11-19T00:00:00,1.8857200567
2011-11-20T00:00:00,2.1352132321
2011-11-21T00:00:00,2.1189912923
2011-11-22T00:00:00,2.1626941579
2011-11-23T00:00:00,2.1369725313
2011-11-24T00:00:00,2.1537022157
2011-11-25T00:00:00,2.208267526
2011-11-26T00:00:00,2.3015388711
2011-11-27T00:00:00,2.3226258716
2011-11-28T00:00:00,2.2866441861
2011-11-29T00:00:00,2.3194939398
2011-11-30T00:00:00,2.4651425308
2011-12-01T00:00:00,2.7278832413
2011-12-02T00:00:00,2.8041274202
2011-12-03T00:00:00,2.8703122772
2011-12-04T00:00:00,2.7224579208
2011-12-05T00:00:00,2.667873798
2011-12-06T00:00:00,2.7074685303
2011-12-07T00:00:00,2.7232085744
2011-12-08T00:00:00,2.7586910674
2011-12-09T00:00:00,2.8246594337
2011-12-10T00:00:00,2.8349465173
2011-12-11T00:00:00,2.8029770837
2011-12-12T00:00:00,2.9756798013
2011-12-13T00:00:00,3.0194604155
2011-12-14T00:00:00,3.0029654189
2011-12-15T00:00:00,2.9500278121
2011-12-16T00:00:00,2.9808236875
2011-12-17T00:00:00,2.951228845
2011-12-18T00:00:00,2.9508850484
